"","Time","Open","Low","Close","High","Volume","Target_Close","Time_in_minutes"
"1",2021-06-10 04:00:00,248.713973675616,248.713973675616,248.30141495151,248.30141495151,946,247.888856227403,240
"2",2021-06-10 05:00:00,248.517517140327,248.517517140327,248.517517140327,248.517517140327,1001,247.044093125662,300
"3",2021-06-10 06:00:00,248.321060605039,248.321060605039,248.321060605039,248.321060605039,413,249.175646533545,360
"4",2021-06-10 07:00:00,248.370174738861,248.596099754443,247.888856227403,248.468403006505,27067,250.069523769109,420
"5",2021-06-10 08:00:00,248.625568234736,249.715902005589,247.044093125662,249.499799816771,65040,250.462436839687,480
"6",2021-06-10 09:00:00,249.735547659118,251.808164106415,249.175646533545,251.336668421722,3051583,252.024462751768,540
"7",2021-06-10 10:00:00,251.326845594957,251.876923893766,250.069523769109,250.688361855269,3763689,251.739404319064,600
"8",2021-06-10 11:00:00,250.678539028504,252.343508165077,250.462436839687,252.230545657286,3592215,251.719660437267,660
"9",2021-06-10 12:00:00,252.230545657286,252.883763637121,252.024462751768,252.869029396974,2562342,251.813075519797,720
"10",2021-06-10 13:00:00,252.869029396974,252.898497877268,251.739404319064,252.436825019339,2127548,252.50558480669,780
"11",2021-06-10 14:00:00,252.436825019339,252.495761979926,251.719660437267,252.289482617872,1783088,253.134245719614,840
"12",2021-06-10 15:00:00,252.294394031255,252.878852223739,251.813075519797,252.68239568845,3885350,253.605741404307,900
"13",2021-06-10 16:00:00,252.68239568845,253.320879428139,252.50558480669,252.996726144912,1608760,253.448576176076,960
"14",2021-06-10 17:00:00,253.134245719614,253.792375112832,253.134245719614,253.743162750742,66564,252.446647846104,1020
"15",2021-06-10 18:00:00,253.694146845187,253.753083805774,253.605741404307,253.625387057836,26946,252.790446782859,1080
"16",2021-06-10 19:00:00,253.625387057836,253.920071860769,253.448576176076,253.920071860769,9044,252.59399024757,1140
"17",2021-06-11 04:00:00,252.957434837855,253.03601745197,252.446647846104,252.957434837855,3227,253.517335963428,240
"18",2021-06-11 05:00:00,252.937789184326,252.937789184326,252.790446782859,252.849383743446,3226,252.050787927497,300
"19",2021-06-11 06:00:00,252.741332649037,253.527158790192,252.59399024757,253.360170735197,4375,252.250191310815,360
"20",2021-06-11 07:00:00,253.517335963428,253.92007186077,253.517335963428,253.56645009725,22738,253.104777239321,420
"21",2021-06-11 08:00:00,253.576272924014,253.969185994592,252.050787927497,253.134245719615,57413,252.780623956095,480
"22",2021-06-11 09:00:00,253.281588121081,253.92007186077,252.250191310815,253.144068546379,2873139,252.063557602291,540
"23",2021-06-11 10:00:00,253.114600066086,253.907105729441,253.104777239321,253.399462042255,2942637,252.073282200787,600
"24",2021-06-11 11:00:00,253.399462042255,253.605741404308,252.780623956095,252.869029396975,1878741,252.564521767277,660
"25",2021-06-11 12:00:00,252.869029396975,253.006548971677,252.063557602291,252.372976645371,2212014,252.711864168744,720
"26",2021-06-11 13:00:00,252.368065231988,252.603813074335,252.073282200787,252.584167420806,1429221,252.977080491384,780
"27",2021-06-11 14:00:00,252.574344594042,253.055663105499,252.564521767277,253.031106038588,1454750,252.986903318148,840
"28",2021-06-11 15:00:00,253.026194625206,253.350347908432,252.711864168744,253.320879428139,3041453,253.006548971677,900
"29",2021-06-11 16:00:00,253.320879428139,253.320879428139,252.977080491384,253.08522981406,266968,253.045840278735,960
"30",2021-06-11 17:00:00,253.085131585792,253.320879428139,252.986903318148,253.134245719615,191112,253.674501191659,1020
"31",2021-06-11 18:00:00,253.134245719615,253.134245719615,253.006548971677,253.134245719615,1235,254.018300128414,1080
"32",2021-06-11 19:00:00,253.045840278735,253.134245719615,253.045840278735,253.085131585792,2064,254.09688274253,1140
"33",2021-06-14 04:00:00,253.713792498717,253.92007186077,253.674501191659,253.92007186077,735,253.92007186077,240
"34",2021-06-14 05:00:00,254.018300128414,254.018300128414,254.018300128414,254.018300128414,411,253.65485553813,300
"35",2021-06-14 06:00:00,254.106705569294,254.312984931347,254.09688274253,254.312984931347,5376,252.250191310815,360
"36",2021-06-14 07:00:00,253.959363167828,254.283516451054,253.92007186077,254.067414262236,13857,252.387710885517,420
"37",2021-06-14 08:00:00,254.214658435435,254.214756663703,253.65485553813,253.753083805774,11062,252.957434837855,480
"38",2021-06-14 09:00:00,253.812020766361,254.067414262236,252.250191310815,253.173537026672,2318147,253.093284532007,540
"39",2021-06-14 10:00:00,253.183359853437,253.271765294317,252.387710885517,253.104777239321,2070092,253.291410947846,600
"40",2021-06-14 11:00:00,253.094954412557,253.419107695783,252.957434837855,253.355259321815,1393020,253.713792498717,660
"41",2021-06-14 12:00:00,253.34543649505,253.56645009725,253.093284532007,253.355259321815,994112,253.356536289294,720
"42",2021-06-14 13:00:00,253.360170735197,253.87586914033,253.291410947846,253.816932179743,1038774,255.147925206325,780
"43",2021-06-14 14:00:00,253.821843593125,253.959363167828,253.713792498717,253.806716439908,1181209,255.108633899267,840
"44",2021-06-14 15:00:00,253.802197939597,255.344381741614,253.356536289294,255.275621954263,4030063,255.000582804858,900
"45",2021-06-14 16:00:00,255.285444781027,255.344381741614,255.147925206325,255.246153473969,1909683,255.010405631623,960
"46",2021-06-14 17:00:00,255.246153473969,255.246153473969,255.108633899267,255.197039340147,10352,255.039874111915,1020
"47",2021-06-14 18:00:00,255.187216513383,255.187216513383,255.000582804858,255.030051285152,8862,255.344381741613,1080
"48",2021-06-14 19:00:00,255.04969693868,255.187216513383,255.010405631623,255.030051285152,7549,255.285444781026,1140
"49",2021-06-15 04:00:00,255.354204568377,255.658712198075,255.039874111915,255.393495875435,5800,255.246153473969,240
"50",2021-06-15 05:00:00,255.373850221906,255.373850221906,255.344381741613,255.344381741613,707,254.892531710449,300
"51",2021-06-15 06:00:00,255.295267607791,255.393495875435,255.285444781026,255.393495875435,5728,253.831666419889,360
"52",2021-06-15 07:00:00,255.4033187022,255.756940465719,255.246153473969,255.531015450137,23396,254.224579490467,420
"53",2021-06-15 08:00:00,255.305090434555,255.737294812191,254.892531710449,255.04969693868,36165,254.047768608707,480
"54",2021-06-15 09:00:00,255.098811072502,255.4033187022,253.831666419889,254.725543655453,2239548,253.890603380476,540
"55",2021-06-15 10:00:00,254.735366482218,255.128279552795,254.224579490467,254.332630584876,2445199,253.576272924014,600
