"","Time","Open","Low","Close","High","Volume","Target_Close","Time_in_minutes"
"1",2021-06-10 04:00:00,172.805456299975,172.810449378547,172.805456299975,172.810449378547,5940,172.635691628525,240
"2",2021-06-10 05:00:00,172.635691628525,172.635691628525,172.635691628525,172.635691628525,624,172.291169207054,300
"3",2021-06-10 06:00:00,172.807952839261,172.810449378547,172.291169207054,172.291169207054,44236,171.761902878417,360
"4",2021-06-10 07:00:00,172.423485789213,172.560795449944,171.761902878417,172.560795449944,140140,171.761902878417,420
"5",2021-06-10 08:00:00,172.366065385635,173.516969996491,171.761902878417,173.39214303219,189912,172.085204715957,480
"6",2021-06-10 09:00:00,173.457053053627,174.483130700182,172.085204715957,173.784099700096,6162416,171.522260072351,540
"7",2021-06-10 10:00:00,173.83153394653,174.25844216444,171.522260072351,172.454692530288,4833608,172.019046424877,600
"8",2021-06-10 11:00:00,172.448451182073,173.764127385808,172.019046424877,173.558762064139,3414712,173.149978721446,660
"9",2021-06-10 12:00:00,173.547727360495,174.083684414419,173.149978721446,174.006291696552,2483140,173.741658532233,720
"10",2021-06-10 13:00:00,174.027911726769,174.383269128742,173.741658532233,174.275917939443,2955268,173.646790039365,780
"11",2021-06-10 14:00:00,174.275917939443,174.677860764492,173.646790039365,174.582193379052,2673768,173.659272735795,840
"12",2021-06-10 15:00:00,174.582193379052,174.652895371632,173.659272735795,173.958857450118,4519500,173.946374753687,900
"13",2021-06-10 16:00:00,174.008788235838,174.132366930496,173.946374753687,174.008788235838,233332,174.133615200139,960
"14",2021-06-10 17:00:00,174.133615200139,174.20851137872,174.133615200139,174.20851137872,2592,174.071201717989,1020
"15",2021-06-10 18:00:00,174.133615200139,174.133615200139,174.071201717989,174.071201717989,5180,174.008788235838,1080
"16",2021-06-10 19:00:00,174.071201717989,174.188539064432,174.008788235838,174.008788235838,5564,174.667874607349,1140
"17",2021-06-11 04:00:00,174.667874607349,174.667874607349,174.667874607349,174.667874607349,1864,174.920025075237,240
