"","Time","Open","Low","Close","High","Volume","originalClose","Target_Close","Time_in_minutes","Open_lag1","Open_lag2","Open_lag3","Open_lag4","Open_lag5","High_lag1","High_lag2","High_lag3","High_lag4","High_lag5","Low_lag1","Low_lag2","Low_lag3","Low_lag4","Low_lag5","Close_lag1","Close_lag2","Close_lag3","Close_lag4","Close_lag5","Volume_lag1","Volume_lag2","Volume_lag3","Volume_lag4","Volume_lag5"
"1",2021-06-10 10:00:00,-0.438045607417166,-1.1535200995317,-1.68890917526375,-1.5526283196229,418318,388.507516391648,-0.622998197215395,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2021-06-10 11:00:00,-1.71324504234246,-1.7959869904102,-0.622998197215395,-0.885825561665683,445181,387.884518194433,0.146015202472313,660,-0.438045607417166,NA,NA,NA,NA,-1.5526283196229,NA,NA,NA,NA,-1.1535200995317,NA,NA,NA,NA,-1.68890917526375,NA,NA,NA,NA,418318,NA,NA,NA,NA
"3",2021-06-10 12:00:00,-0.77874774651923,0.67166993137289,0.146015202472313,1.59643288036455,309589,388.030533396905,1.75218242966844,720,-1.71324504234246,-0.438045607417166,NA,NA,NA,-0.885825561665683,-1.5526283196229,NA,NA,NA,-1.7959869904102,-1.1535200995317,NA,NA,NA,-0.622998197215395,-1.68890917526375,NA,NA,NA,445181,418318,NA,NA,NA
"4",2021-06-10 13:00:00,1.73271373600539,0.94170071247845,1.75218242966844,0.622998197215452,373947,389.782715826573,0.222916542441169,780,-0.77874774651923,-1.71324504234246,-0.438045607417166,NA,NA,1.59643288036455,-0.885825561665683,-1.5526283196229,NA,NA,0.67166993137289,-1.7959869904102,-1.1535200995317,NA,NA,0.146015202472313,-0.622998197215395,-1.68890917526375,NA,NA,309589,445181,418318,NA,NA
"5",2021-06-10 14:00:00,0.457514301080096,0.236155254132029,0.222916542441169,0.350436485933699,489990,390.005632369015,0.302738186459408,840,1.73271373600539,-0.77874774651923,-1.71324504234246,-0.438045607417166,NA,0.622998197215452,1.59643288036455,-0.885825561665683,-1.5526283196229,NA,0.94170071247845,0.67166993137289,-1.7959869904102,-1.1535200995317,NA,1.75218242966844,0.146015202472313,-0.622998197215395,-1.68890917526375,NA,373947,309589,445181,418318,NA
"6",2021-06-10 15:00:00,0.272561711281753,0.603529503552409,0.302738186459408,0.14601520247237,777180,390.308370555474,0.515920382068998,900,0.457514301080096,1.73271373600539,-0.77874774651923,-1.71324504234246,-0.438045607417166,0.350436485933699,0.622998197215452,1.59643288036455,-0.885825561665683,-1.5526283196229,0.236155254132029,0.94170071247845,0.67166993137289,-1.7959869904102,-1.1535200995317,0.222916542441169,1.75218242966844,0.146015202472313,-0.622998197215395,-1.68890917526375,489990,373947,309589,445181,418318
"7",2021-06-10 16:00:00,0.0584060809889593,0.399108220091193,0.515920382068998,-0.165483896135356,258477,390.824290937543,-1.8884632853094,960,0.272561711281753,0.457514301080096,1.73271373600539,-0.77874774651923,-1.71324504234246,0.14601520247237,0.350436485933699,0.622998197215452,1.59643288036455,-0.885825561665683,0.603529503552409,0.236155254132029,0.94170071247845,0.67166993137289,-1.7959869904102,0.302738186459408,0.222916542441169,1.75218242966844,0.146015202472313,-0.622998197215395,777180,489990,373947,309589,445181
"8",2021-06-11 09:00:00,1.3336055159142,0.593795156720773,-1.8884632853094,-1.40174594373491,364741,388.935827652234,-0.769013399687879,540,0.0584060809889593,0.272561711281753,0.457514301080096,1.73271373600539,-0.77874774651923,-0.165483896135356,0.14601520247237,0.350436485933699,0.622998197215452,1.59643288036455,0.399108220091193,0.603529503552409,0.236155254132029,0.94170071247845,0.67166993137289,0.515920382068998,0.302738186459408,0.222916542441169,1.75218242966844,0.146015202472313,258477,777180,489990,373947,309589
"9",2021-06-11 10:00:00,-2.70614841915466,-2.78402319380649,-0.769013399687879,-1.14865292611597,264573,388.166814252546,-2.46278974836724,600,1.3336055159142,0.0584060809889593,0.272561711281753,0.457514301080096,1.73271373600539,-1.40174594373491,-0.165483896135356,0.14601520247237,0.350436485933699,0.622998197215452,0.593795156720773,0.399108220091193,0.603529503552409,0.236155254132029,0.94170071247845,-1.8884632853094,0.515920382068998,0.302738186459408,0.222916542441169,1.75218242966844,364741,258477,777180,489990,373947
"10",2021-06-11 11:00:00,-1.23626204759938,-1.58669853353308,-2.46278974836724,-2.34597758638944,464587,385.704024504179,-0.807950787013851,660,-2.70614841915466,1.3336055159142,0.0584060809889593,0.272561711281753,0.457514301080096,-1.14865292611597,-1.40174594373491,-0.165483896135356,0.14601520247237,0.350436485933699,-2.78402319380649,0.593795156720773,0.399108220091193,0.603529503552409,0.236155254132029,-0.769013399687879,-1.8884632853094,0.515920382068998,0.302738186459408,0.222916542441169,264573,364741,258477,777180,489990
"11",2021-06-11 12:00:00,-2.31677454589493,-2.1610249965911,-0.807950787013851,-0.837153827508189,303785,384.896073717165,-0.603529503552465,720,-1.23626204759938,-2.70614841915466,1.3336055159142,0.0584060809889593,0.272561711281753,-2.34597758638944,-1.14865292611597,-1.40174594373491,-0.165483896135356,0.14601520247237,-1.58669853353308,-2.78402319380649,0.593795156720773,0.399108220091193,0.603529503552409,-2.46278974836724,-0.769013399687879,-1.8884632853094,0.515920382068998,0.302738186459408,464587,264573,364741,258477,777180
"12",2021-06-11 13:00:00,-0.934497295823121,-0.467248647911561,-0.603529503552465,0.418576913754066,301199,384.292544213612,1.16812161977901,780,-2.31677454589493,-1.23626204759938,-2.70614841915466,1.3336055159142,0.0584060809889593,-0.837153827508189,-2.34597758638944,-1.14865292611597,-1.40174594373491,-0.165483896135356,-2.1610249965911,-1.58669853353308,-2.78402319380649,0.593795156720773,0.399108220091193,-0.807950787013851,-2.46278974836724,-0.769013399687879,-1.8884632853094,0.515920382068998,303785,464587,264573,364741,258477
"13",2021-06-11 14:00:00,0.506186035237477,1.39201159690333,1.16812161977901,0.88582556166574,251674,385.460665833391,0.350436485933699,840,-0.934497295823121,-2.31677454589493,-1.23626204759938,-2.70614841915466,1.3336055159142,0.418576913754066,-0.837153827508189,-2.34597758638944,-1.14865292611597,-1.40174594373491,-0.467248647911561,-2.1610249965911,-1.58669853353308,-2.78402319380649,0.593795156720773,-0.603529503552465,-0.807950787013851,-2.46278974836724,-0.769013399687879,-1.8884632853094,301199,303785,464587,264573,364741
"14",2021-06-11 15:00:00,0.924762948991713,0.389373873259558,0.350436485933699,0.924762948991656,591309,385.811102319325,1.34333986274578,900,0.506186035237477,-0.934497295823121,-2.31677454589493,-1.23626204759938,-2.70614841915466,0.88582556166574,0.418576913754066,-0.837153827508189,-2.34597758638944,-1.14865292611597,1.39201159690333,-0.467248647911561,-2.1610249965911,-1.58669853353308,-2.78402319380649,1.16812161977901,-0.603529503552465,-0.807950787013851,-2.46278974836724,-0.769013399687879,251674,301199,303785,464587,264573
