"","Time","Open","Low","Close","High","Volume","originalClose","Target_Close","Time_in_minutes","Open_lag1","Open_lag2","Open_lag3","Open_lag4","Open_lag5","High_lag1","High_lag2","High_lag3","High_lag4","High_lag5","Low_lag1","Low_lag2","Low_lag3","Low_lag4","Low_lag5","Close_lag1","Close_lag2","Close_lag3","Close_lag4","Close_lag5","Volume_lag1","Volume_lag2","Volume_lag3","Volume_lag4","Volume_lag5"
"15",2021-06-11 06:00:00,0.0500050000000272,0.0500050000000272,0.0500050000000272,0.0500050000000272,6100,167.75,-0.0499999999999829,360,0.0859949999999685,0.0390000000000157,0.0925000000000011,0.658000000000015,0.224499999999978,0.149489999999986,-0.141995000000009,0.107500000000016,0.102000000000004,0.646449999999987,0.0699949999999774,-0.0699999999999932,0,0.150000000000006,0.699999999999989,0.149494999999973,-0.0244999999999891,0.224999999999994,0.849999999999994,0.0500000000000114,2200,33520,1505180,754220,12648620
"16",2021-06-11 07:00:00,0.0545000000000186,0.162500000000023,-0.0499999999999829,-0.0420000000000016,241820,167.7,-0.198499999999996,420,0.0500050000000272,0.0859949999999685,0.0390000000000157,0.0925000000000011,0.658000000000015,0.0500050000000272,0.149489999999986,-0.141995000000009,0.107500000000016,0.102000000000004,0.0500050000000272,0.0699949999999774,-0.0699999999999932,0,0.150000000000006,0.0500050000000272,0.149494999999973,-0.0244999999999891,0.224999999999994,0.849999999999994,6100,2200,33520,1505180,754220
"17",2021-06-11 08:00:00,0.0455000000000041,0.0824999999999818,-0.198499999999996,-0.157999999999987,164580,167.5015,-0.44550000000001,480,0.0545000000000186,0.0500050000000272,0.0859949999999685,0.0390000000000157,0.0925000000000011,-0.0420000000000016,0.0500050000000272,0.149489999999986,-0.141995000000009,0.107500000000016,0.162500000000023,0.0500050000000272,0.0699949999999774,-0.0699999999999932,0,-0.0499999999999829,0.0500050000000272,0.149494999999973,-0.0244999999999891,0.224999999999994,241820,6100,2200,33520,1505180
"18",2021-06-11 09:00:00,-0.325000000000017,0.334000000000003,-0.44550000000001,0.102749999999986,12898780,167.056,-0.00399999999999068,540,0.0455000000000041,0.0545000000000186,0.0500050000000272,0.0859949999999685,0.0390000000000157,-0.157999999999987,-0.0420000000000016,0.0500050000000272,0.149489999999986,-0.141995000000009,0.0824999999999818,0.162500000000023,0.0500050000000272,0.0699949999999774,-0.0699999999999932,-0.198499999999996,-0.0499999999999829,0.0500050000000272,0.149494999999973,-0.0244999999999891,164580,241820,6100,2200,33520
"19",2021-06-11 10:00:00,0.176749999999998,-0.438500000000005,-0.00399999999999068,-0.420749999999998,10617160,167.052,-0.16700000000003,600,-0.325000000000017,0.0455000000000041,0.0545000000000186,0.0500050000000272,0.0859949999999685,0.102749999999986,-0.157999999999987,-0.0420000000000016,0.0500050000000272,0.149489999999986,0.334000000000003,0.0824999999999818,0.162500000000023,0.0500050000000272,0.0699949999999774,-0.44550000000001,-0.198499999999996,-0.0499999999999829,0.0500050000000272,0.149494999999973,12898780,164580,241820,6100,2200
"20",2021-06-11 11:00:00,-0.49724999999998,-0.190499999999986,-0.16700000000003,0.0740000000000123,5773700,166.885,-0.0199999999999818,660,0.176749999999998,-0.325000000000017,0.0455000000000041,0.0545000000000186,0.0500050000000272,-0.420749999999998,0.102749999999986,-0.157999999999987,-0.0420000000000016,0.0500050000000272,-0.438500000000005,0.334000000000003,0.0824999999999818,0.162500000000023,0.0500050000000272,-0.00399999999999068,-0.44550000000001,-0.198499999999996,-0.0499999999999829,0.0500050000000272,10617160,12898780,164580,241820,6100
"21",2021-06-11 12:00:00,0.0939999999999657,-0.180500000000023,-0.0199999999999818,-0.244,4724140,166.865,-0.192499999999995,720,-0.49724999999998,0.176749999999998,-0.325000000000017,0.0455000000000041,0.0545000000000186,0.0740000000000123,-0.420749999999998,0.102749999999986,-0.157999999999987,-0.0420000000000016,-0.190499999999986,-0.438500000000005,0.334000000000003,0.0824999999999818,0.162500000000023,-0.16700000000003,-0.00399999999999068,-0.44550000000001,-0.198499999999996,-0.0499999999999829,5773700,10617160,12898780,164580,241820
"22",2021-06-11 13:00:00,-0.223749999999995,-0.392999999999972,-0.192499999999995,0.00499999999999545,4050560,166.6725,0.353499999999997,780,0.0939999999999657,-0.49724999999998,0.176749999999998,-0.325000000000017,0.0455000000000041,-0.244,0.0740000000000123,-0.420749999999998,0.102749999999986,-0.157999999999987,-0.180500000000023,-0.190499999999986,-0.438500000000005,0.334000000000003,0.0824999999999818,-0.0199999999999818,-0.16700000000003,-0.00399999999999068,-0.44550000000001,-0.198499999999996,4724140,5773700,10617160,12898780,164580
"23",2021-06-11 14:00:00,0.0177500000000066,0.202949999999987,0.353499999999997,0.0510000000000161,3298080,167.026,-0.217000000000013,840,-0.223749999999995,0.0939999999999657,-0.49724999999998,0.176749999999998,-0.325000000000017,0.00499999999999545,-0.244,0.0740000000000123,-0.420749999999998,0.102749999999986,-0.392999999999972,-0.180500000000023,-0.190499999999986,-0.438500000000005,0.334000000000003,-0.192499999999995,-0.0199999999999818,-0.16700000000003,-0.00399999999999068,-0.44550000000001,4050560,4724140,5773700,10617160,12898780
"24",2021-06-11 15:00:00,-0.00799999999998136,0.0545499999999777,-0.217000000000013,0.223499999999973,8542220,166.809,0.198465000000027,900,0.0177500000000066,-0.223749999999995,0.0939999999999657,-0.49724999999998,0.176749999999998,0.0510000000000161,0.00499999999999545,-0.244,0.0740000000000123,-0.420749999999998,0.202949999999987,-0.392999999999972,-0.180500000000023,-0.190499999999986,-0.438500000000005,0.353499999999997,-0.192499999999995,-0.0199999999999818,-0.16700000000003,-0.00399999999999068,3298080,4050560,4724140,5773700,10617160
"25",2021-06-11 16:00:00,0.256999999999977,-0.0424999999999898,0.198465000000027,-0.0914999999999964,567840,167.007465,0.218534999999974,960,-0.00799999999998136,0.0177500000000066,-0.223749999999995,0.0939999999999657,-0.49724999999998,0.223499999999973,0.0510000000000161,0.00499999999999545,-0.244,0.0740000000000123,0.0545499999999777,0.202949999999987,-0.392999999999972,-0.180500000000023,-0.190499999999986,-0.217000000000013,0.353499999999997,-0.192499999999995,-0.0199999999999818,-0.16700000000003,8542220,3298080,4050560,4724140,5773700
"26",2021-06-11 17:00:00,-0.0914999999999964,-0.0914999999999964,0.218534999999974,0,22700,167.226,-0.0759999999999934,1020,0.256999999999977,-0.00799999999998136,0.0177500000000066,-0.223749999999995,0.0939999999999657,-0.0914999999999964,0.223499999999973,0.0510000000000161,0.00499999999999545,-0.244,-0.0424999999999898,0.0545499999999777,0.202949999999987,-0.392999999999972,-0.180500000000023,0.198465000000027,-0.217000000000013,0.353499999999997,-0.192499999999995,-0.0199999999999818,567840,8542220,3298080,4050560,4724140
"27",2021-06-11 18:00:00,-0.0439999999999827,-0.0439999999999827,-0.0759999999999934,-0.0499999999999829,18900,167.15,0.0874949999999899,1080,-0.0914999999999964,0.256999999999977,-0.00799999999998136,0.0177500000000066,-0.223749999999995,0,-0.0914999999999964,0.223499999999973,0.0510000000000161,0.00499999999999545,-0.0914999999999964,-0.0424999999999898,0.0545499999999777,0.202949999999987,-0.392999999999972,0.218534999999974,0.198465000000027,-0.217000000000013,0.353499999999997,-0.192499999999995,22700,567840,8542220,3298080,4050560
"28",2021-06-11 19:00:00,0.0314949999999783,0.0314949999999783,0.0874949999999899,0.0374949999999785,7200,167.237495,0.66250500000001,1140,-0.0439999999999827,-0.0914999999999964,0.256999999999977,-0.00799999999998136,0.0177500000000066,-0.0499999999999829,0,-0.0914999999999964,0.223499999999973,0.0510000000000161,-0.0439999999999827,-0.0914999999999964,-0.0424999999999898,0.0545499999999777,0.202949999999987,-0.0759999999999934,0.218534999999974,0.198465000000027,-0.217000000000013,0.353499999999997,18900,22700,567840,8542220,3298080
"29",2021-06-14 05:00:00,0.66250500000001,0.66250500000001,0.66250500000001,0.66250500000001,5060,167.9,-0.0509999999999877,300,0.0314949999999783,-0.0439999999999827,-0.0914999999999964,0.256999999999977,-0.00799999999998136,0.0374949999999785,-0.0499999999999829,0,-0.0914999999999964,0.223499999999973,0.0314949999999783,-0.0439999999999827,-0.0914999999999964,-0.0424999999999898,0.0545499999999777,0.0874949999999899,-0.0759999999999934,0.218534999999974,0.198465000000027,-0.217000000000013,7200,18900,22700,567840,8542220
"30",2021-06-14 06:00:00,-0.0509999999999877,0,-0.0509999999999877,0,9980,167.849,-0.248999999999995,360,0.66250500000001,0.0314949999999783,-0.0439999999999827,-0.0914999999999964,0.256999999999977,0.66250500000001,0.0374949999999785,-0.0499999999999829,0,-0.0914999999999964,0.66250500000001,0.0314949999999783,-0.0439999999999827,-0.0914999999999964,-0.0424999999999898,0.66250500000001,0.0874949999999899,-0.0759999999999934,0.218534999999974,0.198465000000027,5060,7200,18900,22700,567840
"31",2021-06-14 07:00:00,-0.180500000000023,-0.231500000000011,-0.248999999999995,-0.299999999999983,69020,167.6,-0.100000000000023,420,-0.0509999999999877,0.66250500000001,0.0314949999999783,-0.0439999999999827,-0.0914999999999964,0,0.66250500000001,0.0374949999999785,-0.0499999999999829,0,0,0.66250500000001,0.0314949999999783,-0.0439999999999827,-0.0914999999999964,-0.0509999999999877,0.66250500000001,0.0874949999999899,-0.0759999999999934,0.218534999999974,9980,5060,7200,18900,22700
"32",2021-06-14 08:00:00,0.109000000000037,0.109000000000037,-0.100000000000023,-0.100000000000023,65260,167.5,-0.724999999999994,480,-0.180500000000023,-0.0509999999999877,0.66250500000001,0.0314949999999783,-0.0439999999999827,-0.299999999999983,0,0.66250500000001,0.0374949999999785,-0.0499999999999829,-0.231500000000011,0,0.66250500000001,0.0314949999999783,-0.0439999999999827,-0.248999999999995,-0.0509999999999877,0.66250500000001,0.0874949999999899,-0.0759999999999934,69020,9980,5060,7200,18900
"33",2021-06-14 09:00:00,-0.327500000000015,1.04549999999998,-0.724999999999994,1.25,9655300,166.775,0.910500000000013,540,0.109000000000037,-0.180500000000023,-0.0509999999999877,0.66250500000001,0.0314949999999783,-0.100000000000023,-0.299999999999983,0,0.66250500000001,0.0374949999999785,0.109000000000037,-0.231500000000011,0,0.66250500000001,0.0314949999999783,-0.100000000000023,-0.248999999999995,-0.0509999999999877,0.66250500000001,0.0874949999999899,65260,69020,9980,5060,7200
"34",2021-06-14 10:00:00,1.30499999999998,0.029500000000013,0.910500000000013,-0.406499999999994,6781700,167.6855,0.302999999999997,600,-0.327500000000015,0.109000000000037,-0.180500000000023,-0.0509999999999877,0.66250500000001,1.25,-0.100000000000023,-0.299999999999983,0,0.66250500000001,1.04549999999998,0.109000000000037,-0.231500000000011,0,0.66250500000001,-0.724999999999994,-0.100000000000023,-0.248999999999995,-0.0509999999999877,0.66250500000001,9655300,65260,69020,9980,5060
"35",2021-06-14 11:00:00,-0.405499999999989,-0.349500000000035,0.302999999999997,0.0620000000000118,2878300,167.9885,0.217500000000001,660,1.30499999999998,-0.327500000000015,0.109000000000037,-0.180500000000023,-0.0509999999999877,-0.406499999999994,1.25,-0.100000000000023,-0.299999999999983,0,0.029500000000013,1.04549999999998,0.109000000000037,-0.231500000000011,0,0.910500000000013,-0.724999999999994,-0.100000000000023,-0.248999999999995,-0.0509999999999877,6781700,9655300,65260,69020,9980
"36",2021-06-14 12:00:00,0.0402500000000146,0.0115000000000123,0.217500000000001,-0.0900000000000318,2398500,168.206,-0.128500000000031,720,-0.405499999999989,1.30499999999998,-0.327500000000015,0.109000000000037,-0.180500000000023,0.0620000000000118,-0.406499999999994,1.25,-0.100000000000023,-0.299999999999983,-0.349500000000035,0.029500000000013,1.04549999999998,0.109000000000037,-0.231500000000011,0.302999999999997,0.910500000000013,-0.724999999999994,-0.100000000000023,-0.248999999999995,2878300,6781700,9655300,65260,69020
"37",2021-06-14 13:00:00,-0.0947500000000048,-0.0569999999999879,-0.128500000000031,0.0260000000000105,2071000,168.0775,-0.127499999999969,780,0.0402500000000146,-0.405499999999989,1.30499999999998,-0.327500000000015,0.109000000000037,-0.0900000000000318,0.0620000000000118,-0.406499999999994,1.25,-0.100000000000023,0.0115000000000123,-0.349500000000035,0.029500000000013,1.04549999999998,0.109000000000037,0.217500000000001,0.302999999999997,0.910500000000013,-0.724999999999994,-0.100000000000023,2398500,2878300,6781700,9655300,65260
"38",2021-06-14 14:00:00,0.0989999999999895,0.0200000000000102,-0.127499999999969,-0.350749999999977,2703420,167.95,-0.00300000000001432,840,-0.0947500000000048,0.0402500000000146,-0.405499999999989,1.30499999999998,-0.327500000000015,0.0260000000000105,-0.0900000000000318,0.0620000000000118,-0.406499999999994,1.25,-0.0569999999999879,0.0115000000000123,-0.349500000000035,0.029500000000013,1.04549999999998,-0.128500000000031,0.217500000000001,0.302999999999997,0.910500000000013,-0.724999999999994,2071000,2398500,2878300,6781700,9655300
"39",2021-06-14 15:00:00,-0.394000000000005,0.77249999999998,-0.00300000000001432,1.25624999999999,10788160,167.947,1.15300000000002,900,0.0989999999999895,-0.0947500000000048,0.0402500000000146,-0.405499999999989,1.30499999999998,-0.350749999999977,0.0260000000000105,-0.0900000000000318,0.0620000000000118,-0.406499999999994,0.0200000000000102,-0.0569999999999879,0.0115000000000123,-0.349500000000035,0.029500000000013,-0.127499999999969,-0.128500000000031,0.217500000000001,0.302999999999997,0.910500000000013,2703420,2071000,2398500,2878300,6781700
"40",2021-06-14 16:00:00,1.1935,-0.0349999999999682,1.15300000000002,-0.131,3327700,169.1,0,960,-0.394000000000005,0.0989999999999895,-0.0947500000000048,0.0402500000000146,-0.405499999999989,1.25624999999999,-0.350749999999977,0.0260000000000105,-0.0900000000000318,0.0620000000000118,0.77249999999998,0.0200000000000102,-0.0569999999999879,0.0115000000000123,-0.349500000000035,-0.00300000000001432,-0.127499999999969,-0.128500000000031,0.217500000000001,0.302999999999997,10788160,2703420,2071000,2398500,2878300
"41",2021-06-14 17:00:00,-0.0559999999999832,-0.0215000000000316,0,0.0774999999999864,46560,169.1,-0.0500000000000114,1020,1.1935,-0.394000000000005,0.0989999999999895,-0.0947500000000048,0.0402500000000146,-0.131,1.25624999999999,-0.350749999999977,0.0260000000000105,-0.0900000000000318,-0.0349999999999682,0.77249999999998,0.0200000000000102,-0.0569999999999879,0.0115000000000123,1.15300000000002,-0.00300000000001432,-0.127499999999969,-0.128500000000031,0.217500000000001,3327700,10788160,2703420,2071000,2398500
"42",2021-06-14 18:00:00,-0.0180000000000007,-0.0535000000000139,-0.0500000000000114,-0.118499999999983,27080,169.05,-0.00299999999995748,1080,-0.0559999999999832,1.1935,-0.394000000000005,0.0989999999999895,-0.0947500000000048,0.0774999999999864,-0.131,1.25624999999999,-0.350749999999977,0.0260000000000105,-0.0215000000000316,-0.0349999999999682,0.77249999999998,0.0200000000000102,-0.0569999999999879,0,1.15300000000002,-0.00300000000001432,-0.127499999999969,-0.128500000000031,46560,3327700,10788160,2703420,2071000
"43",2021-06-14 19:00:00,-0.0444999999999993,-0.0449999999999591,-0.00299999999995748,-0.01400000000001,24060,169.047,-0.281000000000063,1140,-0.0180000000000007,-0.0559999999999832,1.1935,-0.394000000000005,0.0989999999999895,-0.118499999999983,0.0774999999999864,-0.131,1.25624999999999,-0.350749999999977,-0.0535000000000139,-0.0215000000000316,-0.0349999999999682,0.77249999999998,0.0200000000000102,-0.0500000000000114,0,1.15300000000002,-0.00300000000001432,-0.127499999999969,27080,46560,3327700,10788160,2703420
"44",2021-06-15 05:00:00,-0.309000000000026,0.155499999999961,-0.281000000000063,-0.061000000000007,30900,168.766,0.183999999999997,300,-0.0444999999999993,-0.0180000000000007,-0.0559999999999832,1.1935,-0.394000000000005,-0.01400000000001,-0.118499999999983,0.0774999999999864,-0.131,1.25624999999999,-0.0449999999999591,-0.0535000000000139,-0.0215000000000316,-0.0349999999999682,0.77249999999998,-0.00299999999995748,-0.0500000000000114,0,1.15300000000002,-0.00300000000001432,24060,27080,46560,3327700,10788160
"45",2021-06-15 06:00:00,0.183999999999997,-0.3005,0.183999999999997,-0.0500000000000114,8340,168.95,0.0500000000000114,360,-0.309000000000026,-0.0444999999999993,-0.0180000000000007,-0.0559999999999832,1.1935,-0.061000000000007,-0.01400000000001,-0.118499999999983,0.0774999999999864,-0.131,0.155499999999961,-0.0449999999999591,-0.0535000000000139,-0.0215000000000316,-0.0349999999999682,-0.281000000000063,-0.00299999999995748,-0.0500000000000114,0,1.15300000000002,30900,24060,27080,46560,3327700
"46",2021-06-15 07:00:00,0.0504999999999995,0.224999999999994,0.0500000000000114,0.224999999999994,80100,169,-0.0750000000000171,420,0.183999999999997,-0.309000000000026,-0.0444999999999993,-0.0180000000000007,-0.0559999999999832,-0.0500000000000114,-0.061000000000007,-0.01400000000001,-0.118499999999983,0.0774999999999864,-0.3005,0.155499999999961,-0.0449999999999591,-0.0535000000000139,-0.0215000000000316,0.183999999999997,-0.281000000000063,-0.00299999999995748,-0.0500000000000114,0,8340,30900,24060,27080,46560
"47",2021-06-15 08:00:00,-0.000499999999988177,0.375,-0.0750000000000171,-0.25,184960,168.925,-0.615000000000009,480,0.0504999999999995,0.183999999999997,-0.309000000000026,-0.0444999999999993,-0.0180000000000007,0.224999999999994,-0.0500000000000114,-0.061000000000007,-0.01400000000001,-0.118499999999983,0.224999999999994,-0.3005,0.155499999999961,-0.0449999999999591,-0.0535000000000139,0.0500000000000114,0.183999999999997,-0.281000000000063,-0.00299999999995748,-0.0500000000000114,80100,8340,30900,24060,27080
"48",2021-06-15 09:00:00,-0.0750000000000171,0.299330000000026,-0.615000000000009,0.378500000000031,11468000,168.31,0.0685000000000286,540,-0.000499999999988177,0.0504999999999995,0.183999999999997,-0.309000000000026,-0.0444999999999993,-0.25,0.224999999999994,-0.0500000000000114,-0.061000000000007,-0.01400000000001,0.375,0.224999999999994,-0.3005,0.155499999999961,-0.0449999999999591,-0.0750000000000171,0.0500000000000114,0.183999999999997,-0.281000000000063,-0.00299999999995748,184960,80100,8340,30900,24060
"49",2021-06-15 10:00:00,0.349250000000012,-0.487330000000043,0.0685000000000286,-0.574190000000016,7830760,168.3785,-0.222995000000026,600,-0.0750000000000171,-0.000499999999988177,0.0504999999999995,0.183999999999997,-0.309000000000026,0.378500000000031,-0.25,0.224999999999994,-0.0500000000000114,-0.061000000000007,0.299330000000026,0.375,0.224999999999994,-0.3005,0.155499999999961,-0.615000000000009,-0.0750000000000171,0.0500000000000114,0.183999999999997,-0.281000000000063,11468000,184960,80100,8340,30900
"50",2021-06-15 11:00:00,-0.56824499999999,-0.461999999999989,-0.222995000000026,-0.136310000000009,6216220,168.155505,0.277095000000003,660,0.349250000000012,-0.0750000000000171,-0.000499999999988177,0.0504999999999995,0.183999999999997,-0.574190000000016,0.378500000000031,-0.25,0.224999999999994,-0.0500000000000114,-0.487330000000043,0.299330000000026,0.375,0.224999999999994,-0.3005,0.0685000000000286,-0.615000000000009,-0.0750000000000171,0.0500000000000114,0.183999999999997,7830760,11468000,184960,80100,8340
"51",2021-06-15 12:00:00,-0.0585050000000251,0.127500000000026,0.277095000000003,-0.0664999999999907,3149780,168.4326,0.0179000000000258,720,-0.56824499999999,0.349250000000012,-0.0750000000000171,-0.000499999999988177,0.0504999999999995,-0.136310000000009,-0.574190000000016,0.378500000000031,-0.25,0.224999999999994,-0.461999999999989,-0.487330000000043,0.299330000000026,0.375,0.224999999999994,-0.222995000000026,0.0685000000000286,-0.615000000000009,-0.0750000000000171,0.0500000000000114,6216220,7830760,11468000,184960,80100
"52",2021-06-15 13:00:00,-0.104499999999973,0.165999999999968,0.0179000000000258,0.613499999999988,3060900,168.4505,0.17949999999999,780,-0.0585050000000251,-0.56824499999999,0.349250000000012,-0.0750000000000171,-0.000499999999988177,-0.0664999999999907,-0.136310000000009,-0.574190000000016,0.378500000000031,-0.25,0.127500000000026,-0.461999999999989,-0.487330000000043,0.299330000000026,0.375,0.277095000000003,-0.222995000000026,0.0685000000000286,-0.615000000000009,-0.0750000000000171,3149780,6216220,7830760,11468000,184960
"53",2021-06-15 14:00:00,0.556999999999988,0.0625,0.17949999999999,-0.193999999999988,3281520,168.63,0.0687499999999943,840,-0.104499999999973,-0.0585050000000251,-0.56824499999999,0.349250000000012,-0.0750000000000171,0.613499999999988,-0.0664999999999907,-0.136310000000009,-0.574190000000016,0.378500000000031,0.165999999999968,0.127500000000026,-0.461999999999989,-0.487330000000043,0.299330000000026,0.0179000000000258,0.277095000000003,-0.222995000000026,0.0685000000000286,-0.615000000000009,3060900,3149780,6216220,7830760,11468000
"54",2021-06-15 15:00:00,-0.243000000000023,0.231500000000011,0.0687499999999943,0.298000000000002,7671280,168.69875,0.30125000000001,900,0.556999999999988,-0.104499999999973,-0.0585050000000251,-0.56824499999999,0.349250000000012,-0.193999999999988,0.613499999999988,-0.0664999999999907,-0.136310000000009,-0.574190000000016,0.0625,0.165999999999968,0.127500000000026,-0.461999999999989,-0.487330000000043,0.17949999999999,0.0179000000000258,0.277095000000003,-0.222995000000026,0.0685000000000286,3281520,3060900,3149780,6216220,7830760
